,car.id,car.type,startDatetime,startTimestamp,gate.name,duration,endTimestamp,endDatetime
1140,20161214011208-135,1,5/19/2016 4:47,1463658465,C0,57391,1463715856,5/19/2016 20:44
5356,20160412100403-624,1,5/19/2016 17:28,1463704138,C0,631495,1464335633,5/27/2016 0:53
3768,20163922113927-867,3,5/20/2016 18:37,1463794634,C0,349181,1464143815,5/24/2016 19:36
696,20161618071617-763,2,5/21/2016 2:17,1463822247,C0,120635,1463942882,5/22/2016 11:48
5509,20165305015329-885,1,5/21/2016 20:25,1463887537,C0,175741,1464063278,5/23/2016 21:14
455,20160109120154-984,3,5/22/2016 1:24,1463905464,C0,542475,1464447939,5/28/2016 8:05
1346,20161112031156-198,2,5/22/2016 8:46,1463932004,C0,280296,1464212300,5/25/2016 14:38
1100,20165814095833-724,2,5/23/2016 5:00,1464004854,C0,253247,1464258101,5/26/2016 3:21
5480,20160711110708-553,2,5/23/2016 5:34,1464006888,C0,508430,1464515318,5/29/2016 2:48
3648,20165920055941-216,1,5/23/2016 22:15,1464066902,C0,274521,1464341423,5/27/2016 2:30
2465,20161414041441-290,3,5/24/2016 1:22,1464078127,C0,405223,1464483350,5/28/2016 17:55
4477,20162323112359-854,1,5/24/2016 10:17,1464110230,C0,82391,1464192621,5/25/2016 9:10
5182,20163217053256-155,1,5/25/2016 2:13,1464167614,C0,318019,1464485633,5/28/2016 18:33
6115,20162621032632-655,1,5/25/2016 7:17,1464185876,C0,105428,1464291304,5/26/2016 12:35
1023,20165116035154-472,1,5/25/2016 12:52,1464205954,C0,95855,1464301809,5/26/2016 15:30
4857,20160521040514-90,1,5/28/2016 4:03,1464433400,C0,187162,1464620562,5/30/2016 8:02
4153,20165529085512-11,1,5/31/2016 14:56,1464731790,C0,194478,1464926268,6/2/2016 20:57
6082,20162828032836-807,2,6/5/2016 23:35,1465194945,C0,240143,1465435088,6/8/2016 18:18
5903,20164923044905-91,3,6/15/2016 6:09,1465996145,C0,243600,1466239745,6/18/2016 1:49
6528,20164622054644-414,2,6/27/2016 15:55,1467068120,C0,443388,1467511508,7/2/2016 19:05
5736,20155705025759-63,1,10/14/2018 16:31,1539559883,C0,2789958,1542349841,11/15/2018 22:30
5741,20155705025759-63,1,6/26/2020 10:28,1593192533,C0,2575017,1595767550,7/26/2020 5:45
