"","car.id","car.type","startDatetime","startTimestamp","gate.name","duration","endTimestamp","endDatetime"
"5011","20152430032437-581",2,"2015-07-30 15:47:00",1438296420,"C5",170040,1438466460,"2015-08-01 15:01:00"
"5367","20152030032051-557",2,"2015-07-30 15:51:00",1438296660,"C4",262920,1438559580,"2015-08-02 16:53:00"
"3868","20155530035556-433",2,"2015-07-30 16:02:00",1438297320,"C8",349800,1438647120,"2015-08-03 17:12:00"
"2803","20150130030134-783",1,"2015-07-30 16:11:00",1438297860,"C7",104220,1438402080,"2015-07-31 21:08:00"
"1780","20154530034541-167",1,"2015-07-30 16:12:00",1438297920,"C5",190320,1438488240,"2015-08-01 21:04:00"
"1634","20155130035117-109",3,"2015-07-30 16:16:00",1438298160,"C5",143520,1438441680,"2015-08-01 08:08:00"
"2172","20154430034428-915",1,"2015-07-30 16:45:00",1438299900,"C2",2040180,1440340080,"2015-08-23 07:28:00"
"1992","20154830034853-516",3,"2015-07-30 17:01:00",1438300860,"C2",831780,1439132640,"2015-08-09 08:04:00"
"2114","20151330041314-275",2,"2015-07-30 17:08:00",1438301280,"C3",136020,1438437300,"2015-08-01 06:55:00"
"3960","20153930043916-979",1,"2015-07-30 17:17:00",1438301820,"C3",704940,1439006760,"2015-08-07 21:06:00"
"1303","20151630041632-789",1,"2015-07-30 17:18:00",1438301880,"C2",241560,1438543440,"2015-08-02 12:24:00"
"3911","20154930044907-211",1,"2015-07-30 17:46:00",1438303560,"C4",69660,1438373220,"2015-07-31 13:07:00"
"1120","20150330050315-215",1,"2015-07-30 17:55:00",1438304100,"C5",232800,1438536900,"2015-08-02 10:35:00"
"3501","20150030050037-993",1,"2015-07-30 18:01:00",1438304460,"C4",49500,1438353960,"2015-07-31 07:46:00"
"5853","20153530053501-879",2,"2015-07-30 18:08:00",1438304880,"C8",150660,1438455540,"2015-08-01 11:59:00"
"2651","20154530054541-361",2,"2015-07-30 18:11:00",1438305060,"C5",84780,1438389840,"2015-07-31 17:44:00"
"498","20154430054442-410",2,"2015-07-30 18:37:00",1438306620,"C8",157380,1438464000,"2015-08-01 14:20:00"
"482","20150231060233-191",1,"2015-07-31 06:29:00",1438349340,"C5",127860,1438477200,"2015-08-01 18:00:00"
"4745","20150031060051-429",1,"2015-07-31 06:32:00",1438349520,"C5",364320,1438713840,"2015-08-04 11:44:00"
"197","20152931062933-133",2,"2015-07-31 07:00:00",1438351200,"C3",133380,1438484580,"2015-08-01 20:03:00"
"2373","20154131064108-797",1,"2015-07-31 07:20:00",1438352400,"C2",259740,1438612140,"2015-08-03 07:29:00"
"3182","20152531072521-938",3,"2015-07-31 07:54:00",1438354440,"C4",269520,1438623960,"2015-08-03 10:46:00"
"3275","20153431073442-374",1,"2015-07-31 07:55:00",1438354500,"C8",175740,1438530240,"2015-08-02 08:44:00"
"202","20155531065512-853",2,"2015-07-31 08:02:00",1438354920,"C3",365220,1438720140,"2015-08-04 13:29:00"
"319","20151031071048-450",1,"2015-07-31 08:02:00",1438354920,"C5",174240,1438529160,"2015-08-02 08:26:00"
"6084","20152731082747-677",1,"2015-07-31 08:34:00",1438356840,"C2",79740,1438436580,"2015-08-01 06:43:00"
"3862","20151231081203-407",2,"2015-07-31 08:42:00",1438357320,"C4",131880,1438489200,"2015-08-01 21:20:00"
"1233","20152031082031-756",1,"2015-07-31 08:44:00",1438357440,"C4",891360,1439248800,"2015-08-10 16:20:00"
"3760","20152131082145-700",2,"2015-07-31 08:54:00",1438358040,"C6",87240,1438445280,"2015-08-01 09:08:00"
"3997","20153731083734-496",1,"2015-07-31 09:11:00",1438359060,"C5",375180,1438734240,"2015-08-04 17:24:00"
"4271","20152831082802-61",1,"2015-07-31 09:21:00",1438359660,"C6",128280,1438487940,"2015-08-01 20:59:00"
"117","20152631082611-613",2,"2015-07-31 09:24:00",1438359840,"C7",803700,1439163540,"2015-08-09 16:39:00"
"2873","20154231084240-825",2,"2015-07-31 09:41:00",1438360860,"C7",177060,1438537920,"2015-08-02 10:52:00"
"1226","20152231092234-568",1,"2015-07-31 10:13:00",1438362780,"C5",876420,1439239200,"2015-08-10 13:40:00"
"1949","20154831094847-710",1,"2015-07-31 10:15:00",1438362900,"C8",111120,1438474020,"2015-08-01 17:07:00"
"3995","20152831092837-751",1,"2015-07-31 10:18:00",1438363080,"C8",204660,1438567740,"2015-08-02 19:09:00"
"4169","20152031092038-925",1,"2015-07-31 10:19:00",1438363140,"C7",470160,1438833300,"2015-08-05 20:55:00"
"3955","20151431101444-411",1,"2015-07-31 10:36:00",1438364160,"C5",188520,1438552680,"2015-08-02 14:58:00"
"6204","20151031101009-945",1,"2015-07-31 10:43:00",1438364580,"C4",89880,1438454460,"2015-08-01 11:41:00"
"448","20153731093738-268",2,"2015-07-31 10:46:00",1438364760,"C8",196440,1438561200,"2015-08-02 17:20:00"
"5325","20152031102058-485",1,"2015-07-31 10:52:00",1438365120,"C4",89820,1438454940,"2015-08-01 11:49:00"
"2242","20152331102327-0",1,"2015-07-31 11:23:00",1438366980,"C7",159240,1438526220,"2015-08-02 07:37:00"
"5831","20155631105647-912",2,"2015-07-31 11:32:00",1438367520,"C6",430740,1438798260,"2015-08-05 11:11:00"
"6498","20153431103412-743",1,"2015-07-31 11:35:00",1438367700,"C4",76080,1438443780,"2015-08-01 08:43:00"
"5684","20154431104451-420",2,"2015-07-31 11:36:00",1438367760,"C8",193920,1438561680,"2015-08-02 17:28:00"
"1590","20153531103551-510",1,"2015-07-31 11:46:00",1438368360,"C2",105660,1438474020,"2015-08-01 17:07:00"
"1465","20152631112623-34",3,"2015-07-31 12:11:00",1438369860,"C8",287160,1438657020,"2015-08-03 19:57:00"
"676","20155631115626-437",3,"2015-07-31 12:18:00",1438370280,"C5",252900,1438623180,"2015-08-03 10:33:00"
"495","20150231120236-701",1,"2015-07-31 12:36:00",1438371360,"C7",246600,1438617960,"2015-08-03 09:06:00"
"2764","20151231121203-449",2,"2015-07-31 12:37:00",1438371420,"C5",64920,1438436340,"2015-08-01 06:39:00"
"2199","20155531115507-502",2,"2015-07-31 12:43:00",1438371780,"C8",169620,1438541400,"2015-08-02 11:50:00"
"2455","20153931123943-847",3,"2015-07-31 13:03:00",1438372980,"C5",100140,1438473120,"2015-08-01 16:52:00"
"216","20154431124424-721",1,"2015-07-31 13:08:00",1438373280,"C7",197520,1438570800,"2015-08-02 20:00:00"
"1098","20150231010230-879",1,"2015-07-31 13:08:00",1438373280,"C8",69840,1438443120,"2015-08-01 08:32:00"
"4377","20154431124423-688",2,"2015-07-31 13:11:00",1438373460,"C4",81000,1438454460,"2015-08-01 11:41:00"
"5631","20150831010810-141",1,"2015-07-31 13:14:00",1438373640,"C2",289620,1438663260,"2015-08-03 21:41:00"
"1259","20155631125645-432",1,"2015-07-31 13:23:00",1438374180,"C4",85440,1438459620,"2015-08-01 13:07:00"
"2842","20155431125443-408",1,"2015-07-31 13:28:00",1438374480,"C0",199200,1438573680,"2015-08-02 20:48:00"
"3022","20153931123938-639",2,"2015-07-31 13:50:00",1438375800,"C6",258660,1438634460,"2015-08-03 13:41:00"
"5431","20154731124720-805",1,"2015-07-31 13:50:00",1438375800,"C5",111600,1438487400,"2015-08-01 20:50:00"
"1416","20150231010233-845",1,"2015-07-31 13:53:00",1438375980,"C7",940080,1439316060,"2015-08-11 11:01:00"
"5734","20155705025759-63",1,"2015-07-31 13:55:00",1438376100,"C3",2090460,1440466560,"2015-08-24 18:36:00"
"953","20155431125412-835",3,"2015-07-31 14:01:00",1438376460,"C0",789420,1439165880,"2015-08-09 17:18:00"
"1669","20155731015742-412",1,"2015-07-31 14:31:00",1438378260,"C5",253860,1438632120,"2015-08-03 13:02:00"
"233","20151731021708-898",2,"2015-07-31 14:32:00",1438378320,"C0",167700,1438546020,"2015-08-02 13:07:00"
"748","20151031021043-605",2,"2015-07-31 14:38:00",1438378680,"C5",252000,1438630680,"2015-08-03 12:38:00"
"3719","20151531021539-858",2,"2015-07-31 14:44:00",1438379040,"C8",279120,1438658160,"2015-08-03 20:16:00"
"3327","20154231024256-741",2,"2015-07-31 14:49:00",1438379340,"C8",1539600,1439918940,"2015-08-18 10:29:00"
"2247","20154931014916-410",2,"2015-07-31 14:51:00",1438379460,"C0",115440,1438494900,"2015-08-01 22:55:00"
"2157","20154931024946-567",1,"2015-07-31 15:05:00",1438380300,"C7",417480,1438797780,"2015-08-05 11:03:00"
"3351","20150031030030-236",1,"2015-07-31 15:07:00",1438380420,"C2",92100,1438472520,"2015-08-01 16:42:00"
"2186","20150431030458-145",3,"2015-07-31 15:11:00",1438380660,"C4",284700,1438665360,"2015-08-03 22:16:00"
"5057","20151431021452-330",1,"2015-07-31 15:18:00",1438381080,"C5",75120,1438456200,"2015-08-01 12:10:00"
"148","20151231031233-897",2,"2015-07-31 15:24:00",1438381440,"C3",159000,1438540440,"2015-08-02 11:34:00"
"1248","20152431022403-301",2,"2015-07-31 15:33:00",1438381980,"C0",52380,1438434360,"2015-08-01 06:06:00"
"4999","20150831030801-105",2,"2015-07-31 15:38:00",1438382280,"C4",360900,1438743180,"2015-08-04 19:53:00"
"4608","20154519024544-322",2,"2015-07-31 15:40:00",1438382400,"C4",202980,1438585380,"2015-08-03 00:03:00"
"5135","20151631031602-96",2,"2015-07-31 15:56:00",1438383360,"C7",182220,1438565580,"2015-08-02 18:33:00"
"2879","20154931034945-124",3,"2015-07-31 16:03:00",1438383780,"C7",63060,1438446840,"2015-08-01 09:34:00"
"688","20155431025449-131",3,"2015-07-31 16:06:00",1438383960,"C2",97020,1438480980,"2015-08-01 19:03:00"
"487","20150531030537-639",1,"2015-07-31 16:08:00",1438384080,"C5",367020,1438751100,"2015-08-04 22:05:00"
"3235","20152331032358-34",3,"2015-07-31 16:17:00",1438384620,"C6",98640,1438483260,"2015-08-01 19:41:00"
"2804","20153731033739-510",2,"2015-07-31 16:43:00",1438386180,"C4",184380,1438570560,"2015-08-02 19:56:00"
"4974","20152731042731-228",3,"2015-07-31 16:48:00",1438386480,"C5",834120,1439220600,"2015-08-10 08:30:00"
"3493","20152031042004-676",2,"2015-07-31 17:13:00",1438387980,"C4",336540,1438724520,"2015-08-04 14:42:00"
"6320","20151431041410-501",3,"2015-07-31 17:19:00",1438388340,"C4",165000,1438553340,"2015-08-02 15:09:00"
"526","20155431045446-47",1,"2015-07-31 17:20:00",1438388400,"C3",144780,1438533180,"2015-08-02 09:33:00"
"778","20151731051740-917",3,"2015-07-31 17:23:00",1438388580,"C2",424260,1438812840,"2015-08-05 15:14:00"
"5892","20152131042143-820",2,"2015-07-31 17:30:00",1438389000,"C8",159420,1438548420,"2015-08-02 13:47:00"
"2433","20153631043604-397",2,"2015-07-31 17:34:00",1438389240,"C5",270960,1438660200,"2015-08-03 20:50:00"
"193","20154731044702-403",1,"2015-07-31 17:47:00",1438390020,"C8",303180,1438693200,"2015-08-04 06:00:00"
"5776","20155731045731-907",1,"2015-07-31 17:49:00",1438390140,"C8",534420,1438924560,"2015-08-06 22:16:00"
"1379","20155631045627-683",1,"2015-07-31 18:01:00",1438390860,"C4",178920,1438569780,"2015-08-02 19:43:00"
"138","20152131052130-113",1,"2015-07-31 18:12:00",1438391520,"C5",561900,1438953420,"2015-08-07 06:17:00"
"4954","20153931053905-915",2,"2015-07-31 18:17:00",1438391820,"C3",476580,1438868400,"2015-08-06 06:40:00"
"1003","20154931054946-146",1,"2015-07-31 18:22:00",1438392120,"C8",324360,1438716480,"2015-08-04 12:28:00"
"2414","20155731055752-472",2,"2015-07-31 18:48:00",1438393680,"C4",78660,1438472340,"2015-08-01 16:39:00"
"5277","20150701060721-840",1,"2015-08-01 06:13:00",1438434780,"C2",227340,1438662120,"2015-08-03 21:22:00"
"2840","20150201060238-845",2,"2015-08-01 06:15:00",1438434900,"C3",105180,1438540080,"2015-08-02 11:28:00"
"2401","20151201061251-794",3,"2015-08-01 06:35:00",1438436100,"C6",279300,1438715400,"2015-08-04 12:10:00"
"5861","20152901062908-724",1,"2015-08-01 06:35:00",1438436100,"C2",264780,1438700880,"2015-08-04 08:08:00"
"6178","20153801063819-939",1,"2015-08-01 06:58:00",1438437480,"C5",310080,1438747560,"2015-08-04 21:06:00"
"721","20155501065521-181",2,"2015-08-01 07:01:00",1438437660,"C8",219300,1438656960,"2015-08-03 19:56:00"
"5712","20153201063205-376",1,"2015-08-01 07:04:00",1438437840,"C6",131760,1438569600,"2015-08-02 19:40:00"
"3896","20150201070216-808",2,"2015-08-01 07:09:00",1438438140,"C4",775800,1439213940,"2015-08-10 06:39:00"
"2996","20150701070729-336",1,"2015-08-01 07:37:00",1438439820,"C5",226080,1438665900,"2015-08-03 22:25:00"
"4054","20152101072110-270",1,"2015-08-01 07:44:00",1438440240,"C5",809160,1439249400,"2015-08-10 16:30:00"
"1286","20151501071532-943",3,"2015-08-01 07:50:00",1438440600,"C3",786060,1439226660,"2015-08-10 10:11:00"
"4856","20150001070006-104",1,"2015-08-01 07:55:00",1438440900,"C5",477360,1438918260,"2015-08-06 20:31:00"
"5616","20152501072548-463",3,"2015-08-01 07:57:00",1438441020,"C7",361200,1438802220,"2015-08-05 12:17:00"
"5403","20150501070559-328",3,"2015-08-01 08:03:00",1438441380,"C6",532740,1438974120,"2015-08-07 12:02:00"
"5021","20150401070439-330",1,"2015-08-01 08:10:00",1438441800,"C4",96900,1438538700,"2015-08-02 11:05:00"
"694","20155601065611-898",2,"2015-08-01 08:12:00",1438441920,"C2",114240,1438556160,"2015-08-02 15:56:00"
"500","20150201080243-358",2,"2015-08-01 08:24:00",1438442640,"C5",198720,1438641360,"2015-08-03 15:36:00"
"4165","20153401073445-361",2,"2015-08-01 08:32:00",1438443120,"C0",187200,1438630320,"2015-08-03 12:32:00"
"6106","20154301074308-402",1,"2015-08-01 08:34:00",1438443240,"C8",97320,1438540560,"2015-08-02 11:36:00"
"1618","20153501083518-306",1,"2015-08-01 08:42:00",1438443720,"C8",90000,1438533720,"2015-08-02 09:42:00"
"3569","20150901080955-679",1,"2015-08-01 08:46:00",1438443960,"C3",124860,1438568820,"2015-08-02 19:27:00"
"2297","20151101081109-505",3,"2015-08-01 09:06:00",1438445160,"C5",96120,1438541280,"2015-08-02 11:48:00"
"4957","20153601083623-683",1,"2015-08-01 09:19:00",1438445940,"C8",248400,1438694340,"2015-08-04 06:19:00"
"1289","20155701085744-294",1,"2015-08-01 09:32:00",1438446720,"C5",171420,1438618140,"2015-08-03 09:09:00"
"3119","20154801084801-486",2,"2015-08-01 09:39:00",1438447140,"C4",883260,1439330400,"2015-08-11 15:00:00"
"4403","20150501090516-171",3,"2015-08-01 09:39:00",1438447140,"C2",86880,1438534020,"2015-08-02 09:47:00"
"208","20154501084500-257",2,"2015-08-01 09:41:00",1438447260,"C4",193920,1438641180,"2015-08-03 15:33:00"
"734","20151901091942-196",1,"2015-08-01 09:43:00",1438447380,"C4",167040,1438614420,"2015-08-03 08:07:00"
"1543","20153701093702-509",1,"2015-08-01 10:10:00",1438449000,"C2",564180,1439013180,"2015-08-07 22:53:00"
"3741","20151001091013-536",1,"2015-08-01 10:18:00",1438449480,"C2",98940,1438548420,"2015-08-02 13:47:00"
"1399","20150001100019-538",1,"2015-08-01 10:37:00",1438450620,"C6",73260,1438523880,"2015-08-02 06:58:00"
"6366","20154001094026-804",3,"2015-08-01 10:47:00",1438451220,"C2",416460,1438867680,"2015-08-06 06:28:00"
"629","20153601103622-897",1,"2015-08-01 10:55:00",1438451700,"C6",99300,1438551000,"2015-08-02 14:30:00"
"1049","20154201104219-611",1,"2015-08-01 11:09:00",1438452540,"C4",96180,1438548720,"2015-08-02 13:52:00"
"2039","20154801104828-144",2,"2015-08-01 11:15:00",1438452900,"C5",80640,1438533540,"2015-08-02 09:39:00"
"3660","20154701104706-898",1,"2015-08-01 11:20:00",1438453200,"C2",180480,1438633680,"2015-08-03 13:28:00"
"6275","20151601101604-955",2,"2015-08-01 11:21:00",1438453260,"C0",80160,1438533420,"2015-08-02 09:37:00"
"1010","20152801102848-547",2,"2015-08-01 11:44:00",1438454640,"C2",296280,1438750920,"2015-08-04 22:02:00"
"372","20155401115443-339",2,"2015-08-01 12:12:00",1438456320,"C7",108960,1438565280,"2015-08-02 18:28:00"
"2182","20150801120848-517",1,"2015-08-01 12:34:00",1438457640,"C5",68760,1438526400,"2015-08-02 07:40:00"
"3779","20152001122012-967",1,"2015-08-01 12:47:00",1438458420,"C8",275520,1438733940,"2015-08-04 17:19:00"
"1770","20154901124955-525",2,"2015-08-01 12:56:00",1438458960,"C4",162000,1438620960,"2015-08-03 09:56:00"
"2133","20153401123448-154",1,"2015-08-01 12:57:00",1438459020,"C5",254220,1438713240,"2015-08-04 11:34:00"
"3430","20155501115503-638",2,"2015-08-01 13:01:00",1438459260,"C8",149160,1438608420,"2015-08-03 06:27:00"
"5033","20155601125604-18",1,"2015-08-01 13:09:00",1438459740,"C7",180660,1438640400,"2015-08-03 15:20:00"
"2770","20150901120957-839",1,"2015-08-01 13:10:00",1438459800,"C3",610800,1439070600,"2015-08-08 14:50:00"
"264","20151201121236-41",1,"2015-08-01 13:21:00",1438460460,"C3",1190220,1439650680,"2015-08-15 07:58:00"
"5590","20152001012059-836",1,"2015-08-01 13:27:00",1438460820,"C4",79740,1438540560,"2015-08-02 11:36:00"
"722","20155401015444-439",1,"2015-08-01 14:02:00",1438462920,"C4",152640,1438615560,"2015-08-03 08:26:00"
"6346","20150701020723-76",1,"2015-08-01 14:13:00",1438463580,"C4",784860,1439248440,"2015-08-10 16:14:00"
"2548","20152001012016-668",3,"2015-08-01 14:14:00",1438463640,"C5",591540,1439055180,"2015-08-08 10:33:00"
"2437","20151301021340-472",2,"2015-08-01 14:18:00",1438463880,"C2",105000,1438568880,"2015-08-02 19:28:00"
"2549","20152101012104-141",1,"2015-08-01 14:32:00",1438464720,"C2",103680,1438568400,"2015-08-02 19:20:00"
"4111","20153201013211-268",3,"2015-08-01 14:45:00",1438465500,"C2",681780,1439147280,"2015-08-09 12:08:00"
"134","20155701025756-944",2,"2015-08-01 15:06:00",1438466760,"C4",69480,1438536240,"2015-08-02 10:24:00"
"72","20153601023624-894",1,"2015-08-01 15:07:00",1438466820,"C3",873120,1439339940,"2015-08-11 17:39:00"
"2220","20151201031214-85",1,"2015-08-01 16:04:00",1438470240,"C4",434340,1438904580,"2015-08-06 16:43:00"
"3592","20155201035213-815",2,"2015-08-01 16:06:00",1438470360,"C0",103080,1438573440,"2015-08-02 20:44:00"
"1340","20152501032501-316",1,"2015-08-01 16:23:00",1438471380,"C7",160080,1438631460,"2015-08-03 12:51:00"
"359","20151001041055-580",1,"2015-08-01 16:24:00",1438471440,"C7",278460,1438749900,"2015-08-04 21:45:00"
"4479","20152801032847-862",2,"2015-08-01 16:27:00",1438471620,"C6",275880,1438747500,"2015-08-04 21:05:00"
"5950","20150901040932-288",1,"2015-08-01 17:03:00",1438473780,"C8",534300,1439008080,"2015-08-07 21:28:00"
"954","20153701043709-900",1,"2015-08-01 17:40:00",1438476000,"C2",437700,1438913700,"2015-08-06 19:15:00"
"253","20155101045148-763",2,"2015-08-01 17:56:00",1438476960,"C5",311040,1438788000,"2015-08-05 08:20:00"
"720","20151001051049-770",1,"2015-08-01 18:07:00",1438477620,"C3",71820,1438549440,"2015-08-02 14:04:00"
"5435","20151501051519-505",1,"2015-08-01 18:18:00",1438478280,"C6",131520,1438609800,"2015-08-03 06:50:00"
"3832","20152801052822-733",1,"2015-08-01 18:26:00",1438478760,"C4",331980,1438810740,"2015-08-05 14:39:00"
"5210","20155301055312-754",2,"2015-08-01 18:53:00",1438480380,"C0",656280,1439136660,"2015-08-09 09:11:00"
"6083","20152502062553-799",3,"2015-08-02 06:36:00",1438522560,"C3",1210740,1439733300,"2015-08-16 06:55:00"
"3265","20153102063100-491",1,"2015-08-02 06:38:00",1438522680,"C4",281040,1438803720,"2015-08-05 12:42:00"
"1833","20151902061935-596",3,"2015-08-02 06:57:00",1438523820,"C0",117900,1438641720,"2015-08-03 15:42:00"
"3848","20150802060812-197",2,"2015-08-02 07:06:00",1438524360,"C4",526260,1439050620,"2015-08-08 09:17:00"
"3463","20150902060920-793",2,"2015-08-02 07:10:00",1438524600,"C7",714780,1439239380,"2015-08-10 13:43:00"
"5678","20151002071039-91",1,"2015-08-02 07:16:00",1438524960,"C8",297780,1438822740,"2015-08-05 17:59:00"
"4887","20151102061116-400",1,"2015-08-02 07:22:00",1438525320,"C0",367500,1438892820,"2015-08-06 13:27:00"
"3821","20150602070645-93",1,"2015-08-02 07:40:00",1438526400,"C5",643440,1439169840,"2015-08-09 18:24:00"
"3831","20154202074243-737",1,"2015-08-02 08:07:00",1438528020,"C4",311640,1438839660,"2015-08-05 22:41:00"
"1462","20150102080153-960",2,"2015-08-02 08:25:00",1438529100,"C5",260520,1438789620,"2015-08-05 08:47:00"
"5570","20152102082141-663",1,"2015-08-02 08:42:00",1438530120,"C7",253740,1438783860,"2015-08-05 07:11:00"
"5","20154502084548-823",3,"2015-08-02 09:02:00",1438531320,"C0",103620,1438634940,"2015-08-03 13:49:00"
"531","20150802090855-889",2,"2015-08-02 09:11:00",1438531860,"C6",194940,1438726800,"2015-08-04 15:20:00"
"4259","20154702084714-863",1,"2015-08-02 09:13:00",1438531980,"C5",341340,1438873320,"2015-08-06 08:02:00"
"5358","20154302084358-573",1,"2015-08-02 09:25:00",1438532700,"C2",107100,1438639800,"2015-08-03 15:10:00"
"5129","20150802090811-979",1,"2015-08-02 09:35:00",1438533300,"C5",110160,1438643460,"2015-08-03 16:11:00"
"5148","20153402093448-712",1,"2015-08-02 09:40:00",1438533600,"C2",199680,1438733280,"2015-08-04 17:08:00"
"6180","20153002083005-261",1,"2015-08-02 09:45:00",1438533900,"C7",104580,1438638480,"2015-08-03 14:48:00"
"4455","20152502092544-104",1,"2015-08-02 09:48:00",1438534080,"C8",446340,1438980420,"2015-08-07 13:47:00"
"3820","20154302094310-152",1,"2015-08-02 09:58:00",1438534680,"C7",438780,1438973460,"2015-08-07 11:51:00"
"2452","20151902091944-855",3,"2015-08-02 10:20:00",1438536000,"C4",819120,1439355120,"2015-08-11 21:52:00"
"1136","20154502094535-864",3,"2015-08-02 10:43:00",1438537380,"C2",254340,1438791720,"2015-08-05 09:22:00"
"4538","20152102102155-887",1,"2015-08-02 10:49:00",1438537740,"C5",550320,1439088060,"2015-08-08 19:41:00"
"5372","20151502101538-958",1,"2015-08-02 11:07:00",1438538820,"C8",421740,1438960560,"2015-08-07 08:16:00"
"765","20155602105614-229",1,"2015-08-02 11:21:00",1438539660,"C4",78060,1438617720,"2015-08-03 09:02:00"
"3103","20151202101257-746",1,"2015-08-02 11:26:00",1438539960,"C0",82560,1438622520,"2015-08-03 10:22:00"
"637","20152502112545-83",1,"2015-08-02 11:33:00",1438540380,"C4",118080,1438658460,"2015-08-03 20:21:00"
"5266","20153402113431-964",2,"2015-08-02 11:41:00",1438540860,"C4",116880,1438657740,"2015-08-03 20:09:00"
"6321","20150902110946-207",1,"2015-08-02 12:11:00",1438542660,"C7",88920,1438631580,"2015-08-03 12:53:00"
"4384","20151102121127-564",2,"2015-08-02 12:17:00",1438543020,"C2",97980,1438641000,"2015-08-03 15:30:00"
"3636","20150002120037-795",1,"2015-08-02 13:00:00",1438545600,"C5",283560,1438829160,"2015-08-05 19:46:00"
"3246","20150302120354-207",2,"2015-08-02 13:01:00",1438545660,"C4",148440,1438694100,"2015-08-04 06:15:00"
"4249","20151502121513-669",1,"2015-08-02 13:07:00",1438546020,"C6",893520,1439439540,"2015-08-12 21:19:00"
"5393","20153302123354-327",1,"2015-08-02 13:07:00",1438546020,"C8",235440,1438781460,"2015-08-05 06:31:00"
"1436","20151302121348-104",1,"2015-08-02 13:13:00",1438546380,"C7",274560,1438820940,"2015-08-05 17:29:00"
"5769","20152302122333-628",2,"2015-08-02 13:20:00",1438546800,"C8",525540,1439072340,"2015-08-08 15:19:00"
"641","20153712013720-181",3,"2015-08-02 13:51:00",1438548660,"C6",203940,1438752600,"2015-08-04 22:30:00"
"5633","20155602125643-208",2,"2015-08-02 13:52:00",1438548720,"C5",171540,1438720260,"2015-08-04 13:31:00"
"1405","20150702020734-303",1,"2015-08-02 14:13:00",1438549980,"C2",501960,1439051940,"2015-08-08 09:39:00"
"4385","20151902011959-320",1,"2015-08-02 14:24:00",1438550640,"C3",112140,1438662780,"2015-08-03 21:33:00"
"5046","20154602014652-42",1,"2015-08-02 14:35:00",1438551300,"C7",231180,1438782480,"2015-08-05 06:48:00"
"5082","20151002021015-986",1,"2015-08-02 14:37:00",1438551420,"C5",282720,1438834140,"2015-08-05 21:09:00"
"4579","20150702020750-193",2,"2015-08-02 14:42:00",1438551720,"C0",116160,1438667880,"2015-08-03 22:58:00"
"3887","20153402013445-750",1,"2015-08-02 14:51:00",1438552260,"C0",186120,1438738380,"2015-08-04 18:33:00"
"6311","20150102020155-899",1,"2015-08-02 14:57:00",1438552620,"C4",82740,1438635360,"2015-08-03 13:56:00"
"3336","20151502021555-920",2,"2015-08-02 15:03:00",1438552980,"C8",691560,1439244540,"2015-08-10 15:09:00"
"5104","20155202025227-496",1,"2015-08-02 15:23:00",1438554180,"C3",167280,1438721460,"2015-08-04 13:51:00"
"2498","20155502025511-119",2,"2015-08-02 15:24:00",1438554240,"C2",84360,1438638600,"2015-08-03 14:50:00"
"424","20153602033634-853",1,"2015-08-02 15:58:00",1438556280,"C5",70980,1438627260,"2015-08-03 11:41:00"
"4822","20154202034222-47",2,"2015-08-02 16:05:00",1438556700,"C4",64500,1438621200,"2015-08-03 10:00:00"
"1245","20150202040220-736",3,"2015-08-02 16:25:00",1438557900,"C4",527880,1439085780,"2015-08-08 19:03:00"
"345","20151002041036-991",1,"2015-08-02 16:36:00",1438558560,"C3",277560,1438836120,"2015-08-05 21:42:00"
"3348","20154402034422-248",1,"2015-08-02 16:41:00",1438558860,"C8",710220,1439269080,"2015-08-10 21:58:00"
"2286","20154402034401-435",2,"2015-08-02 16:52:00",1438559520,"C8",91080,1438650600,"2015-08-03 18:10:00"
"1024","20150702040744-309",2,"2015-08-02 17:01:00",1438560060,"C5",145980,1438706040,"2015-08-04 09:34:00"
"6006","20154902034953-35",3,"2015-08-02 17:03:00",1438560180,"C2",1199220,1439759400,"2015-08-16 14:10:00"
"1453","20153602043658-257",3,"2015-08-02 17:10:00",1438560600,"C6",268380,1438828980,"2015-08-05 19:43:00"
"4044","20155402045434-428",2,"2015-08-02 17:20:00",1438561200,"C5",272520,1438833720,"2015-08-05 21:02:00"
"805","20155602045649-200",1,"2015-08-02 17:22:00",1438561320,"C4",862260,1439423580,"2015-08-12 16:53:00"
"1357","20153102043137-348",1,"2015-08-02 17:26:00",1438561560,"C5",221100,1438782660,"2015-08-05 06:51:00"
"6406","20153802043859-167",1,"2015-08-02 17:43:00",1438562580,"C3",102840,1438665420,"2015-08-03 22:17:00"
"5201","20153802053827-252",1,"2015-08-02 17:45:00",1438562700,"C2",45360,1438608060,"2015-08-03 06:21:00"
"3614","20155102045128-941",1,"2015-08-02 17:52:00",1438563120,"C7",75780,1438638900,"2015-08-03 14:55:00"
"4995","20153802053822-860",3,"2015-08-02 17:52:00",1438563120,"C7",53520,1438616640,"2015-08-03 08:44:00"
"3470","20154502054501-178",1,"2015-08-02 17:53:00",1438563180,"C4",75360,1438638540,"2015-08-03 14:49:00"
"878","20153602053648-835",1,"2015-08-02 18:00:00",1438563600,"C5",158820,1438722420,"2015-08-04 14:07:00"
"5439","20155702055701-405",3,"2015-08-02 18:20:00",1438564800,"C7",135420,1438700220,"2015-08-04 07:57:00"
"4126","20153402053419-365",1,"2015-08-02 18:34:00",1438565640,"C4",601740,1439167380,"2015-08-09 17:43:00"
